symbol,timestamp,event_type,meta,price_change_5m,volume_spike_5m,price_change_15m,volume_spike_15m,heat_index,macd_bullish_5m,macd_bullish_15m,rsi_15m,rsi_5m,alert_sent,alert_type,rejected,signal_score,context,hour,meta_reason,meta_gain,meta_drop,momentum_hour
BIOUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
GIGGLEUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},-0.3378100024717894,0.10767081431233848,-1.865974363134846,1.4888931436020603,9.9,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 6}",6,,,,6
DEGOUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
PUMPBTCUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
DOODUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
EDENUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
TRXUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},-0.010784771902065102,0.5366300519838416,0.05756016836349012,1.2607191981447863,1.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
DOTUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},-0.04943153732082718,0.12436714613278466,0.09896091044038711,1.268121218184076,1.3,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
MYXUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
ASTERUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},-0.11994002998500539,0.2334221153472877,0.16033670708488285,0.881589291819341,1.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
STBLUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
ZECUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},-0.25997013109132083,0.053709566399065274,0.2362489229828416,0.9344478662696751,1.7,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
KGENUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
OMUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},0.055363321799305705,0.9584825016909942,0.5703951029493514,1.3849152108865388,3.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
TAGUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
WALUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
API3USDT,2025-12-01 06:37:05.611222+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
VIRTUALUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},-0.08508569344840573,0.671748997950192,0.6119951040391682,2.519596809985336,7.3,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
AIAUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},-0.0856898029134597,0.13464027355234826,0.4595060310166543,0.6291822578294628,2.1,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
FUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
RIVERUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},-0.11092623405435395,0.10576817857182592,-0.9073412152873224,3.490612624094141,11.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 6}",6,,,,6
BLUAIUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
RVVUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
TRUTHUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
UAIUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
FLUXUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
HBARUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},-0.05971040453798832,0.2047726691862901,0.18701376421304625,0.7730382845584671,0.9,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
AVAXUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},-0.015394088669955877,0.2613640473747427,0.3631306497720822,1.5349261568708399,3.1,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
LINKUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},0.0,0.17348436088627692,0.2966136607069258,1.008086809991325,1.2,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
CRVUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},0.0,0.030546071337512956,0.2590673575129536,0.4272355364183758,1.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
LTCUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},0.038734667527438524,0.281739755053472,0.41472265422499666,1.2149132184093052,2.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
AAVEUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},-0.006015399422533281,0.27412997313880094,0.11443714991266501,0.6645766936084375,0.5,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
BNBUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},0.024121669701982255,0.24037298488516368,0.2332495407521935,1.5764656740146106,2.7,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
PUMPUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},0.18443378827001955,0.2511073282683984,-0.14727540500736735,1.490016489654872,2.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 6}",6,,,,6
WLDUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},-0.05171522151352646,0.1531693106495596,0.3635734072022145,1.4396536318620394,2.9,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
NEARUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},-0.11961722488038287,0.7840270989544276,0.11990407673860923,0.9712772652791539,0.8,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
CAKEUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},-0.044992351300274,0.6285280258491212,0.18036704694052416,1.1344268299039402,1.3,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
ZEREBROUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
RDNTUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
COAIUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},0.07847753580536707,0.23139884880628167,-1.505500868558199,1.505110959096634,7.8,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 6}",6,,,,6
TRUMPUSDT,2025-12-01 06:37:05.611222+00:00,generic,{},0.05198405822214718,0.45240108743882484,0.3999999999999945,1.3292931585229493,2.7,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
BTCUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},-0.0402598442280629,0.9789642178079266,0.1594679442699019,0.8665254704150929,0.8,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
ETHUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},-0.0671909921634117,0.4673690539595802,0.019821745871057613,0.7116864882255557,0.3,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
SOLUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},-0.08686039166140196,1.5505415748763824,0.19798843747525144,1.364024136092951,3.2,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
WIFUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},-0.11792452830189017,0.9221678462815119,0.2663509914175827,1.378480545305937,2.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
SUIUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},-0.12382547891325187,0.540972231588661,0.1607012417823214,0.7031303663493327,1.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
WLFIUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},-1.4304291287386086,9.826306459526583,-1.3020833333333166,3.879264118950502,35.8,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
AVNTUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
XPLUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},-0.26723677177979716,2.885541540299175,0.2686727565824828,2.7933135245879175,11.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
KAITOUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
TUTUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
TAUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
ALCHUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},-0.4542595569222056,0.3479994337379882,-0.5931612002791468,0.7810608499627341,3.7,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 6}",6,,,,6
MELANIAUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
ESPORTSUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
ZORAUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
SAPIENUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
SOONUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
RESOLVUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},0.04246885617214361,0.8719971727126321,-0.4366812227074107,1.5800358332625908,3.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 6}",6,,,,6
LABUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
ICNTUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
MAVIAUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
AIXBTUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
AKTUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
HYPEUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},0.032546786004875546,1.2762579422666922,0.1890790546047264,1.3312471909720698,2.4,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
COTIUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
PARTIUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},-0.2944640753827981,1.9440906950664587,0.23682652457075598,1.868226672500884,6.3,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
BEATUSDT,2025-12-01 06:43:46.416147+00:00,momentum_end,"{'reason': 'timeout', 'time_since_last': 100.96933936666666, 'timeout_limit': 20, 'current_price': 0.9359, 'total_gain_percent': -0.37257824143070667}",,,,,,,,,,False,,,,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,timeout,-0.37257824143070667,,6
BEATUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},0.4400085855333755,2.1172245952337905,0.6019563581640265,1.943554219923083,8.8,False,True,42.744240827543756,52.918898225169166,True,Moderate 🟡,,8.0,"{'rsi_band_15m': 'mid', 'macd_alignment': '15m_only', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
TURTLEUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
SLERFUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},0.0,1.0,0.0,1.0,0.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
CLOUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
FHEUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
ZKUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
MINAUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
ALTUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
SCRUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
STRKUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},0.16820857863750366,0.6406243257304256,-0.08389261744966683,1.2646004880306028,1.6,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 6}",6,,,,6
LIGHTUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},-0.7001063452676372,1.286401474018637,-1.277758195276697,1.570752708368662,9.5,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'rising', 'time_of_day_utc': 6}",6,,,,6
MLNUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
METUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},0.16700066800267216,2.6193737943650497,1.0785305021907585,2.5389741835964506,12.7,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
TAKEUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
CROSSUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
PIPPINUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},1.8352570076708055,1.5165905987467554,4.086854803333809,1.721264950747614,25.1,True,False,43.745394226250944,42.90189326284747,True,Moderate 🟡,,10.0,"{'rsi_band_15m': 'mid', 'macd_alignment': '5m_only', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
DMCUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
TOWNSUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
XPINUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
INUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
ZORAUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
AI16ZUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},0.0,1.0,0.0,1.0,0.0,,,,,False,,['below_heat_price_min'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
AIOTUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
COMMONUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
ATUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},0.39772727272727626,3.1175005803217464,1.0279840091376333,1.5993173829465832,11.3,False,False,26.65066240686501,45.285928230719136,False,,,5.0,"{'rsi_band_15m': 'low', 'macd_alignment': 'none', 'heat_trend': 'falling', 'time_of_day_utc': 6}",6,,,,6
HIPPOUSDT,2025-12-01 06:42:59.918616+00:00,generic,{},,,,,,,,,,False,,['low_24h_volume'],,"{'rsi_band_15m': None, 'macd_alignment': 'none', 'heat_trend': 'steady', 'time_of_day_utc': 6}",6,,,,6
